307208,113436658666528,Prospect High School,High School
18604871,104110302959437,Bentley University,Graduate School
18702171,104323032936393,Cony High School,High School
18702171,106476972723041,FIU,College
21420580,106096586087390,Hilliard Davidson High School,High School
21420580,159468067426218,Mount Carmel College of Nursing,College
21420580,6711658857,The Ohio State University,College
21420580,6711658857,The Ohio State University,Graduate School
21502345,104323032936393,Cony High School,High School
21502345,106155002749513,University of Burgundy,College
21502345,105844849445771,Clark University,College
21502345,107977025891872,Tulane University,Graduate School
21604002,105957082777249,Edwards - Knox Junior - Senior High School,High School
21604002,105595839473952,Clarkson University,College
21604002,15932409357,Syracuse University,College
21604002,15932409357,Syracuse University,Graduate School
21706940,108393665858615,Oscoda High School,High School
21706940,109262825767453,Central Michigan University,College
22414437,108281692534089,Saline High School,High School
22414437,47424407936,University of Michigan School of Information,College
22414437,105482929485396,Grand Valley State University,College
22414437,109551572397323,University of Michigan,Graduate School
22802255,104323032936393,Cony High School,High School
22802255,103757166329644,University of Hartford,College
22802819,103757166329644,University of Hartford,College
26902009,104323032936393,Cony High School,High School
26902009,106176026080298,Sacred Heart University,College
26902009,348089301940512,Sacred Heart Alumni,College
30313124,108215752540749,Eastern Michigan University,College
30313124,21105780752,University of Michigan,Graduate School
34102941,108095262547330,Virginia Commonwealth University,College
40201285,104323032936393,Cony High School,High School
40201285,109293595757241,University of Utah,College
40201285,112436348771056,Idaho State University,College
40201285,109438329083081,David Eccles School of Business,Graduate School
41900308,104323032936393,Cony High School,High School
41900308,109552052404730,Wentworth Institute of Technology,College
42407291,104323032936393,Cony High School,High School
42407291,117446508315015,Johnson & Wales University,College
45300218,110860948939052,Gardiner Area High School,High School
45300218,104040852966539,Emmanuel College,College
45300218,112343606183,Southern New Hampshire University,Graduate School
47400548,104323032936393,Cony High School,High School
47400548,103119579728361,Manhattanville College,College
47400548,112157625467765,College of New Rochelle,Graduate School
47402584,103119579728361,Manhattanville College,College
47402584,104078819628849,Ryerson University,Graduate School
50205826,106108629420315,Winnacunnet High School,High School
50205826,112619552088602,University of Massachusetts Lowell,College
50205826,112001248817245,Plymouth State University,Graduate School
50205826,104379512931358,Capella University,Graduate School
51901101,112338232111568,Gladwin High School,High School
51901101,103767999662241,Saginaw Valley State University,College
51901101,47424407936,University of Michigan School of Information,Graduate School
54700240,109277449091748,Christ The King Regional High School,High School
54700240,108551549177184,Christ the King R.High School,High School
54700240,105942359445994,CUNY John Jay,College
55003097,110092605686856,Central High School,High School
55003097,113711228639715,University of Central Arkansas,College
55003097,112721268743485,University of Arkansas at Little Rock,College
59802703,99666286593,Phillips Academy,High School
59802703,109688692389896,Springfield College,College
59802703,106032366095224,Bard College,College
60201243,110246788998729,Gerhart Hauptmann Gymnasium Zwickau,High School
60201243,104323032936393,Cony High School,High School
60201243,104109832960164,New England College,College
63000038,107920919236596,Marcellus High School,High School
63000038,105958002768217,Le Moyne College,College
63000038,15932409357,Syracuse University,Graduate School
67700862,108017395899073,South Sr. High,High School
67700862,108452932508309,Michigan (1903 automobile),College
67700862,109412442411374,Hamline University,College
67700862,47424407936,University of Michigan School of Information,Graduate School
139300115,112320208780213,Loveland High School,High School
139300115,108796179143993,California Institute of the Arts,College
139300115,110548945639190,CA Inst. Of Arts,College
139300115,109551572397323,University of Michigan,Graduate School
154000077,104323032936393,Cony High School,High School
154000077,113949341948626,Husson University,College
154000970,104323032936393,Cony High School,High School
154000970,113949341948626,Husson University,College
160400063,112762382071118,Trinity Catholic High School,High School
160400063,108310362526017,Lyndon State College,College
160400063,108310362526017,Lyndon State College,College
160400431,115115598503144,Hall-Dale High School,High School
160400431,108310362526017,Lyndon State College,College
160400928,106492119387438,University of Maine Farmington,College
171500854,104323032936393,Cony High School,High School
172700099,112807558732257,Winslow High School,High School
172700099,110860948939052,Gardiner Area High School,High School
172700099,107499642606845,Saint Joseph's College of Maine,College
172700099,6514736316,Walden University,Graduate School
172700099,6514736316,Walden University,Graduate School
172700401,104323032936393,Cony High School,High School
172700401,107499642606845,Saint Joseph's College of Maine,College
172700782,104323032936393,Cony High School,High School
172700782,107499642606845,Saint Joseph's College of Maine,College
172700782,113050565376422,Massachusetts College of Pharmacy and Health Sciences,College
172700782,103965619639479,University of Massachusetts Boston,Graduate School
179700030,104323032936393,Cony High School,High School
179700031,104323032936393,Cony High School,High School
179700031,109286895764473,Thomas College,College
179700031,186291828074120,Drexel University,Graduate School
179700239,104323032936393,Cony High School,High School
179700239,109286895764473,Thomas College,College
179700276,104323032936393,Cony High School,High School
179700276,109286895764473,Thomas College,College
179700276,109286895764473,Thomas College,Graduate School
502095234,109459545747923,Milford High School,High School
502095234,112441168769145,Michigan State University,College
502095234,47424407936,University of Michigan School of Information,Graduate School
505692437,110692278959124,Colombo International School,High School
505692437,105707636130911,Bishop Cotton Boys' School,High School
505692437,129181363786262,KLE Society's S Nijalingappa College,College
505692437,105488536151957,Nitte Meenakshi Institute of Technology,Graduate School
505692437,103449733028756,University of Michigan School of Information,Graduate School
505692437,21105780752,University of Michigan,Graduate School
507097472,109986009031464,Rowland High,High School
507097472,15932409357,Syracuse University,College
508145867,111916148826517,School One,High School
508145867,108662039165110,"University of Ulster, Magee",College
508145867,109221175762877,Earlham College,College
508145867,47424407936,University of Michigan School of Information,Graduate School
512900887,105981269442422,Notre Dame Preparatory High School,High School
512900887,109551572397323,University of Michigan,College
515557784,107808275908871,Lake Park High School,High School
515557784,108506419174117,Truman State University,College
515557784,109551572397323,University of Michigan,Graduate School
515557784,108506419174117,Truman State University,Graduate School
515782204,111980318819469,Menlo School,High School
515782204,47424407936,University of Michigan School of Information,Graduate School
515782204,10111634660,UC Berkeley,College
520604197,104323032936393,Cony High School,High School
520604197,107892325900964,University of Southern Maine,College
520604197,126020784099063,university of maine augusta,College
520604197,107471112737058,Fuller Circles School of Massage & Bodywork,College
533601286,109338032425464,Father Patrick Mercredi Community High School,High School
533601286,114781205209824,Murasakino High School,High School
533601286,200739723082,University of Helsinki,College
533601286,109239532428621,Doshisha University,College
533601286,21105780752,University of Michigan,Graduate School
533601286,109239532428621,Doshisha University,Graduate School
535701636,107716025917527,Centerville High School,High School
535701636,112282645450019,Miami University,College
538652126,109551572397323,University of Michigan,College
538652126,102177396490955,"University of Michigan, Ann Arbor",Graduate School
538652126,47424407936,University of Michigan School of Information,Graduate School
547702927,106473102721846,Princeton High School,High School
547702927,115262841818071,Kingsley High School,High School
547702927,113532041990571,American University of Rome,College
547702927,105599809475020,Kalamazoo College,College
547702927,103449733028756,University of Michigan School of Information,Graduate School
548558827,112974858717216,Walnut High School,High School
548558827,47424407936,University of Michigan School of Information,College
548558827,11360325957,UCLA,College
561397183,109990359030286,Winston Churchill High,High School
561397183,109924642370262,University of St. Andrews,College
564667061,112176712127344,Rockville High School,High School
564667061,104323032936393,Cony High School,High School
564667061,111548322198314,Intercoast Career College,College
574238442,106063792766365,R.V College of Engineering,College
574238442,47424407936,University of Michigan School of Information,Graduate School
582032761,113067675369948,Greenwich High School,High School
582032761,71225140512,"School of the Museum of Fine Arts, Boston",College
587731958,115611145120348,Red Bluff High,High School
587731958,13917075214,UC Davis,College
587731958,444292792260615,Shasta Communtiy College,College
587731958,112271455455353,San Jose State University,Graduate School
593978695,104323032936393,Cony High School,High School
593978695,107984279229874,University of Maine,College
595540534,110298478999670,Stigler High School,High School
596425606,104323032936393,Cony High School,High School
596425606,112478135431579,University of Maine at Augusta,College
596425606,107984279229874,University of Maine,College
596425606,107984279229874,University of Maine,College
608637746,110535802301914,Hugh C. Williams,High School
608637746,15932409357,Syracuse University,College
608637746,108423522511211,State University of New York at Potsdam,College
619872889,104323032936393,Cony High School,High School
619872889,202255663119531,Kennebec Valley Community College in Fairfield,College
634581503,217414761626672,Heritage High School,High School
634581503,103767999662241,Saginaw Valley State University,College
634581503,47424407936,University of Michigan School of Information,Graduate School
653609710,104131689624135,Westover School,High School
661657915,114430888573009,Downingtown West High School,High School
661657915,112439522101503,Lebanese American University,College
661657915,18058830773,Princeton University,College
661657915,103146266391742,University of Jordan,College
661657915,109551572397323,University of Michigan,Graduate School
670195369,106311079407955,Lutheran High School Of Orange,High School
670195369,103449733028756,University of Michigan School of Information,Graduate School
670195369,122581057764508,The University of Edinburgh,College
670195369,103756122996046,Pomona College,College
678006954,105940082779371,Avondale High School,High School
678006954,107799939248465,Georgia Southern University,College
678893972,102099733165385,Poultney High School,High School
678893972,111411482213684,Lyndon State College,College
688340779,115507221809974,Campion School Bhopal,High School
688340779,127743043973903,Delhi Public School Bhopal,High School
688340779,111463258872170,The Scindia School,High School
688340779,47424407936,University of Michigan School of Information,College
688340779,21105780752,University of Michigan,Graduate School
710315451,196485427077288,Shenzhen Senior High School  (SZSHS),High School
710315451,108452932508309,Michigan (1903 automobile),College
710315451,108326705862247,Iowa State University,College
710315451,103130999727767,Xiamen University,College
710315451,109551572397323,University of Michigan,Graduate School
721296482,114008128610000,"Fairfax High School (Fairfax, Virginia)",High School
721296482,108388695849686,George Mason University,College
721585988,108304339191146,Duxbury High School,High School
730571118,112282932130902,DeVilbiss High School,High School
730571118,108493499181146,Ohio State University Columbus,College
730571118,109551572397323,University of Michigan,Graduate School
730571118,6711658857,The Ohio State University,Graduate School
766620028,106056019425485,Rochester Adams High School,High School
766620028,112441168769145,Michigan State University,College
766620028,21105780752,University of Michigan,Graduate School
774795474,104323032936393,Cony High School,High School
774845141,104323032936393,Cony High School,High School
774845141,104323032936393,Cony High School,College
776222565,592594090804494,Cony Free High School,High School
776222565,104053046298525,Unity College,College
776583489,104323032936393,Cony High School,High School
776583489,133922103301561,University of Maine at Augusta,College
798919227,104323032936393,Cony High School,High School
811117467,181603851873016,Mt. Blue High School,High School
827815827,114560411892814,Governor Mifflin Senior High School,High School
827815827,103959016308410,Millersville University of Pennsylvania,College
1004252581,108304339191146,Duxbury High School,High School
1004252581,23680344606,Arizona State University,College
1004252581,108023809225003,New England Institute of Art,College
1036380400,109642382395535,Monta Vista High School,High School
1036380400,108177729204437,"University of California, Merced",College
1036380400,47424407936,University of Michigan School of Information,Graduate School
1052223464,103972332972103,Bard College at Simon's Rock,College
1052223464,114821905196648,SUNY Stony Brook,College
1052223464,47424407936,University of Michigan School of Information,Graduate School
1054590123,175118999981,Center for Talented Youth (CTY),High School
1054590123,114202488595652,University Of San Diego High School,High School
1054590123,109343795750150,Reed College,College
1054590123,47424407936,University of Michigan School of Information,Graduate School
1067970203,108077892553712,Messalonskee High School,High School
1077218467,104323032936393,Cony High School,High School
1077218467,133922103301561,University of Maine at Augusta,College
1088680976,108650125826858,Naperville North High School,High School
1088680976,106915900963,Oberlin College,College
1088680976,47424407936,University of Michigan School of Information,Graduate School
1088680976,106240532739543,Kent State University,Graduate School
1107205998,106028819437242,"Roger Ludlow, Fairfeild, CT.",High School
1107205998,110628808959270,"Temple University, Tyler School of Art",College
1107431329,115310305151668,Haaga-Helia University Of Applied Sciences,High School
1107431329,109551572397323,University of Michigan,College
1107431329,108377005860967,Haaga - Helia University of Applied Sciences,College
1107431329,47424407936,University of Michigan School of Information,Graduate School
1118948225,108110949221900,Lawrence High School,High School
1118948225,112478135431579,University of Maine at Augusta,College
1127160901,108584759166781,Columbia Grammar & Preparatory School,High School
1127160901,108002152557044,Georgetown University,College
1127160901,103449733028756,University of Michigan School of Information,Graduate School
1127160901,15932409357,Syracuse University,Graduate School
1127160901,109551572397323,University of Michigan,Graduate School
1128221240,110147735673316,"St. Mary's High School, Lynn, MA",High School
1182420013,106534336048631,Vinton-Shellsburg,High School
1182420013,6010469068,University of Northern Iowa,College
1182420013,112519212094115,UCLA School of Law,Graduate School
1197392862,104323032936393,Cony High School,High School
1197392862,104323032936393,Cony High School,College
1201230082,103821966323537,Paducah Tilghman High School,High School
1201230082,108531479171922,Indiana University,College
1217460012,104323032936393,Cony High School,High School
1217460012,107984279229874,University of Maine,College
1218720039,115115598503144,Hall-Dale High School,High School
1218720039,103747736329975,Bryant University,College
1218720043,115115598503144,Hall-Dale High School,High School
1218720043,192609620649,The University of Chicago,College
1218950115,107651692591722,Pen Argyl Area High School,High School
1218950115,15932409357,Syracuse University,College
1221870015,102080639833271,Waterville High School,High School
1221870015,129358183770242,Federal Emergency Management Institute,College
1223622640,162717250518617,Cony Free High School,High School
1223622640,133396683348129,Uma College,College
1246925327,111957528820455,Proctor Academy,High School
1246925327,106164762748333,Pine Manor College,College
1261221113,104323032936393,Cony High School,High School
1261221113,133922103301561,University of Maine at Augusta,College
1262640207,106056019425485,Rochester Adams High School,High School
1262640207,106224342750379,Hogwarts School of Witchcraft and Wizardry,High School
1262640207,47424407936,University of Michigan School of Information,College
1262640207,108877405802697,University of Chicago,College
1262970090,108006495886638,Albion College,College
1262970090,103449733028756,University of Michigan School of Information,Graduate School
1284090358,115634355117441,Southwest Senior High,High School
1284090358,104049319631162,Gustavus Adolphus College,College
1284090358,109551572397323,University of Michigan,Graduate School
1310216841,105929642780921,Port St. Joe Junior - Senior High School,High School
1310216841,108189029209028,New College of Florida,College
1310216841,47424407936,University of Michigan School of Information,Graduate School
1312211573,102081799834037,Holmen High,High School
1312211573,93415311269,University of Minnesota,College
1312211573,47424407936,University of Michigan School of Information,Graduate School
1326738773,106369936060501,Wando High School,High School
1326738773,112849892063840,Trident Technical College,College
1338000417,112554808756861,Hun School of Princeton,High School
1338000417,15932409357,Syracuse University,College
1338391064,115042798508195,Ridgewood High School,High School
1338391064,110748145627645,NYU,College
1354320036,106477006054580,Science Skills Center High School,High School
1354320036,190137770359,Keller Graduate School of Management,College
1354320036,15932409357,Syracuse University,College
1367960797,108131025882595,Caribou High School,High School
1383460742,105553689477839,Erskine Academy,High School
1394800846,110377328990844,Dana Hall School,High School
1394800846,20697868961,Boston University,College
1394800846,106224089416734,"Institute for European Studies, Vienna",College
1398691372,114891781859228,Needham Broughton High,High School
1398691372,111888848838369,UNC Chapel Hill,College
1437788005,104323032936393,Cony High School,High School
1446345180,104323032936393,Cony High School,High School
1446345180,115426998471880,"UMA, Central texas college, CCAF",College
1447248130,579360955433968,HuaBei Oil Field No.1 Middle School,High School
1447248130,140008733585,University of Delaware,Graduate School
1447248130,129319060451808,Tianjin University of Science and Technology,College
1447248130,15932409357,Syracuse University,Graduate School
1457760193,110960308927789,Pinckney High School,High School
1457760193,108215752540749,Eastern Michigan University,College
1457760193,47424407936,University of Michigan School of Information,Graduate School
1466223277,113948501953787,Robertsdale High School,High School
1498191532,104323032936393,Cony High School,High School
1498191532,203456766451635,UMaine at Augusta,College
1538866572,256336184433668,Maloney,High School
1538866572,109450985740000,Choate Rosemary Hall,High School
1538866572,102178169823670,University of Connecticut at Storrs,College
1538866572,47424407936,University of Michigan School of Information,Graduate School
1550832211,108304339191146,Duxbury High School,High School
1563510104,106199182743881,Lake Braddock Secondary School,High School
1563510104,15932409357,Syracuse University,College
1563510104,15932409357,Syracuse University,Graduate School
1575041729,112205675462308,James Wood High School,High School
1575041729,112205675462308,James Wood High School,College
1575041729,23502910767,James Madison University,College
1575041729,108213162533613,Longwood University,College
1575216486,104323032936393,Cony High School,High School
1575216486,116142821729923,Kennebec Valley,College
1575216486,112478135431579,University of Maine at Augusta,College
1576577466,129191607119473,"Carmel Convent School, Bhopal",High School
1576577466,129120070459527,Shri Vaishnav Institute of Technology and Science (SVITS),College
1576577466,112106355481801,Univ. of Michigan,Graduate School
1576577466,109551572397323,University of Michigan,Graduate School
1577250051,109460089072561,Kuna High School,High School
1577250051,104323032936393,Cony High School,High School
1577250051,30789350417,College of Western Idaho,College
1578600052,112077218818573,Enumclaw Senior High School,High School
1578600052,15932409357,Syracuse University,College
1578600052,15932409357,Syracuse University,Graduate School
1600261974,112208345460942,Quincy High School,High School
1600261974,256490401135699,Quincy Hospital School of Nursing,College
1616767248,108058285894979,Irvington High School,High School
1618801449,105599072806325,Winsor School,High School
1618801449,116183908392361,Mount Vernon Junior College,College
1639441419,105599072806325,Winsor School,High School
1639441419,83086245170,University of Colorado Boulder,College
1656099147,108012409231111,Aurora Christian High School,High School
1656099147,42202896250,The Ross School of Business,College
1656099147,115292961815746,Univeristy of Illinois,College
1656099147,163536409904,University of Illinois at Urbana-Champaign,College
1667982814,106203889418842,St. Agnes Academic High School,High School
1667982814,171203159580343,Nassau Community College,College
1667982814,111868772163989,Adelphi University,College
1717816745,99666286593,Phillips Academy,High School
1717816745,102080639833271,Waterville High School,High School
1717816745,105930651606,Harvard University,College
1744279382,115115598503144,Hall-Dale High School,High School
1752714559,104323032936393,Cony High School,High School
1752714559,6713903971,University of Maine,College
1755235703,126020784099063,university of maine augusta,College
1831224746,188319251216316,SMA Negeri 9 Binsus Manado,High School
1831224746,146549790211,SMAN 9 Manado,High School
1831224746,311367615634826,SPN KAROMBASAN,College
1848805704,104323032936393,Cony High School,High School
100000026698117,113332925347825,Mt. Ararat High School,High School
100000059062719,106367059399259,Burke High,High School
100000064224641,106367059399259,Burke High,High School
100000112800159,104323032936393,Cony High School,High School
100000134276288,108110949221900,Lawrence High School,High School
100000134276288,279405726907,Kennebec Valley Community College,College
100000158972699,112807558732257,Winslow High School,High School
100000158972699,113140422030484,Colorado Mountain College,College
100000161744796,130159270392576,Taipei Municipal Datong High School,High School
100000161744796,47424407936,University of Michigan School of Information,College
100000161744796,116060738404394,"The University of Michigan, Ann Arbor",College
100000161744796,106522332718569,National Taiwan University,College
100000161744796,105580236142565,National Taiwan University,College
100000161744796,112611255417765,National Taiwan University,College
100000161744796,112611255417765,National Taiwan University,Graduate School
100000219455998,104323032936393,Cony High School,High School
100000219455998,108212895878443,"KVCC Fairfield, Maine",College
100000219455998,107558619273246,Kennebec Valley Community College,College
100000342601270,111808492170333,SMA Negeri 78,High School
100000342601270,109986385697374,STMIK ICHSAN GORONTALO,College
100000342601270,106251696080394,STMIK MIKROSKIL,Graduate School
100000342601270,109986385697374,STMIK ICHSAN GORONTALO,Graduate School
100000432961523,104323032936393,Cony High School,High School
100000432961523,133922103301561,University of Maine at Augusta,College
100000461863082,105983812774904,Heritage High School,High School
100000461863082,112218965460637,Highlands Ranch High School,High School
100000461863082,111963768815899,University of Colorado Denver,College
100000461863082,113512491992878,Portland State University,College
100000461863082,103256838688,New York University,Graduate School
100000513754842,193762417457043,"Rajkumar Khandelwal HSS-Barwani, MP, India",High School
100000513754842,323964711083067,"Saraswati Vidhya Mandir-Rajgarh (Biora), Shajapur, Shujalpur (MP) India.",High School
100000513754842,103449733028756,University of Michigan School of Information,College
100000513754842,109813772428181,"Barkatullah University Institute of Technology, Bhopal",College
100000513754842,109551572397323,University of Michigan,Graduate School
100000522001095,115115598503144,Hall-Dale High School,High School
100000522001095,109286895764473,Thomas College,College
100000542671059,115115598503144,Hall-Dale High School,High School
100000542671059,113149882032574,University of New Haven,College
100000663900438,112358378776919,Bishop Fenwick High School,High School
100000663900438,34399107150,Suffolk University,College
100000696240103,108002939232361,House in the Pines,High School
100000696240103,107699999259360,University of Massachusetts Amherst,College
100000763431914,110294815660076,Wauchesett Regional High,High School
100000763431914,107780459245205,Framingham State College,College
100000845704649,104323032936393,Cony High School,High School
100000881792976,115115598503144,Hall-Dale High School,High School
100000881792976,109286895764473,Thomas College,College
100000882643261,104323032936393,Cony High School,High School
100000898922066,104323032936393,Cony High School,High School
100000898922066,112478135431579,University of Maine at Augusta,College
100000911505293,104323032936393,Cony High School,High School
100000956724667,104323032936393,Cony High School,High School
100000956724667,108077892553712,Messalonskee High School,High School
100000956724667,110315082322216,Central Florida,College
100001090182752,104323032936393,Cony High School,High School
100001753356494,104323032936393,Cony High School,High School
100001815426592,109974552359016,San Juan Government Secondary,High School
100001815426592,105614059471295,University of Aberdeen,College
100001958210794,104323032936393,Cony High School,High School
100001958210794,135035256523368,EMCC/SMCC,College
100001979095716,110564665637664,Beaver Country Day School,High School
100002228953769,107703095918844,Greely High School,High School
100002228953769,104109832960164,New England College,College
100002246522263,104323032936393,Cony High School,High School
100002256643949,110377328990844,Dana Hall School,High School
100002256643949,106164762748333,Pine Manor College,College
100002401946822,104323032936393,Cony High School,High School
100002623459797,108405389190611,Victoria School Of Performing And Visual Arts,High School
100002623459797,108253292536823,University of Alberta,College
100002638497412,109708062388582,Experimental High School Attached to Beijing Normal University,High School
100002638497412,111247268900614,Beijing Information Science&Technology University,College
100002638497412,109551572397323,University of Michigan,Graduate School
100002643598078,47424407936,University of Michigan School of Information,College
100002643598078,47424407936,University of Michigan School of Information,Graduate School
100002643598078,21105780752,University of Michigan,College
100002733297297,115916795085236,Father Gabriel Richard,High School
100002733297297,103449733028756,University of Michigan School of Information,Graduate School
100002733297297,109551572397323,University of Michigan,College
100002751285253,115115598503144,Hall-Dale High School,High School
100002751285253,106489952722287,Pierre's School of Cosmetology,College
100003204013917,112134268813829,Tahoe Truckee High School,High School
100003204013917,109364479082607,"University of Nevada, Reno",College
100003204013917,109551572397323,University of Michigan,Graduate School
